"","Sensor","deployment","year","timestamp","depth","Temperature","PAR","Acceleration.X","Acceleration.Y","Acceleration.Z","Battery"
"1634",695220,"Summer2018",2018,2018-08-06 14:07:00,9,9.692,88.32042,1.129,-0.072,0.192,3.47
"1635",695220,"Summer2018",2018,2018-08-06 14:37:00,9,9.701,81.7303,1.139,-0.072,0.207,3.47
"1636",695220,"Summer2018",2018,2018-08-06 15:07:00,9,9.747,28.4811,1.129,-0.064,0.201,3.47
"1637",695220,"Summer2018",2018,2018-08-06 15:37:00,9,9.756,59.05014,1.136,-0.074,0.204,3.47
"1638",695220,"Summer2018",2018,2018-08-06 16:07:00,9,9.683,22.95918,1.139,-0.079,0.191,3.47
"1639",695220,"Summer2018",2018,2018-08-06 16:37:00,9,9.683,13.7336,1.136,-0.08,0.191,3.47
"1640",695220,"Summer2018",2018,2018-08-06 17:07:00,9,9.71,16.82727,1.132,-0.093,0.238,3.47
"1641",695220,"Summer2018",2018,2018-08-06 17:37:00,9,9.71,9.23901,1.135,-0.089,0.227,3.47
"1642",695220,"Summer2018",2018,2018-08-06 18:07:00,9,9.646,20.68561,1.134,-0.092,0.227,3.47
"1643",695220,"Summer2018",2018,2018-08-06 18:37:00,9,9.655,7.40615,1.12,-0.084,0.199,3.47
"1644",695220,"Summer2018",2018,2018-08-06 19:07:00,9,9.71,3.99143,1.121,-0.072,0.192,3.47
"1645",695220,"Summer2018",2018,2018-08-06 19:37:00,9,9.719,0.9211,1.139,-0.097,0.24,3.47
"1646",695220,"Summer2018",2018,2018-08-06 20:07:00,9,9.747,1.26549,1.142,-0.074,0.193,3.47
"1649",695220,"Summer2018",2018,2018-08-06 21:37:00,9,9.683,0.41911,1.136,-0.077,0.188,3.47
"1651",695220,"Summer2018",2018,2018-08-06 22:37:00,9,9.71,0.1039,1.142,-0.08,0.193,3.47
"1652",695220,"Summer2018",2018,2018-08-06 23:07:00,9,9.637,0.32279,1.136,-0.09,0.24,3.47
"1657",695220,"Summer2018",2018,2018-08-07 01:37:00,9,9.71,0.05137,1.134,-0.08,0.199,3.47
"1659",695220,"Summer2018",2018,2018-08-07 02:37:00,9,9.683,0.83938,1.134,-0.072,0.183,3.47
"1660",695220,"Summer2018",2018,2018-08-07 03:07:00,9,9.655,0.17103,1.132,-0.074,0.183,3.47
"1661",695220,"Summer2018",2018,2018-08-07 03:37:00,9,9.692,0.43954,1.134,-0.081,0.207,3.47
"1663",695220,"Summer2018",2018,2018-08-07 04:37:00,9,9.683,0.21189,1.139,-0.088,0.192,3.47
"1666",695220,"Summer2018",2018,2018-08-07 06:07:00,9,9.673,0.62049,1.135,-0.084,0.199,3.47
"1667",695220,"Summer2018",2018,2018-08-07 06:37:00,9,9.664,3.74627,1.134,-0.08,0.188,3.47
"1668",695220,"Summer2018",2018,2018-08-07 07:07:00,9,9.683,6.59771,1.137,-0.089,0.233,3.47
"1669",695220,"Summer2018",2018,2018-08-07 07:37:00,9,9.701,13.07984,1.136,-0.073,0.192,3.47
"1670",695220,"Summer2018",2018,2018-08-07 08:07:00,9,9.683,19.14753,1.137,-0.081,0.192,3.47
"1671",695220,"Summer2018",2018,2018-08-07 08:37:00,9,9.701,27.75146,1.132,-0.082,0.184,3.47
"1672",695220,"Summer2018",2018,2018-08-07 09:07:00,9,9.683,36.11314,1.134,-0.08,0.18,3.47
"1673",695220,"Summer2018",2018,2018-08-07 09:37:00,9,9.719,48.52872,1.135,-0.08,0.183,3.47
"1674",695220,"Summer2018",2018,2018-08-07 10:07:00,9,9.71,56.5285,1.136,-0.077,0.174,3.47
"1675",695220,"Summer2018",2018,2018-08-07 10:37:00,9,9.738,71.02793,1.14,-0.093,0.246,3.47
"1676",695220,"Summer2018",2018,2018-08-07 11:07:00,9,9.719,85.79294,1.136,-0.08,0.188,3.47
"1677",695220,"Summer2018",2018,2018-08-07 11:37:00,9,9.738,94.99226,1.135,-0.077,0.211,3.47
"1678",695220,"Summer2018",2018,2018-08-07 12:07:00,9,9.729,102.36163,1.135,-0.082,0.259,3.47
"1679",695220,"Summer2018",2018,2018-08-07 12:37:00,9,9.71,105.22766,1.121,-0.072,0.207,3.47
"1680",695220,"Summer2018",2018,2018-08-07 13:07:00,9,9.738,100.37409,1.139,-0.073,0.192,3.47
"1681",695220,"Summer2018",2018,2018-08-07 13:37:00,9,9.747,97.47887,1.139,-0.077,0.195,3.47
"1682",695220,"Summer2018",2018,2018-08-07 14:07:00,9,9.683,95.50592,1.123,-0.065,0.207,3.47
"1683",695220,"Summer2018",2018,2018-08-07 14:37:00,9,9.701,21.98729,1.132,-0.077,0.19,3.47
"1684",695220,"Summer2018",2018,2018-08-07 15:07:00,9,9.692,79.18823,1.136,-0.084,0.192,3.47
"1685",695220,"Summer2018",2018,2018-08-07 15:37:00,9,9.71,62.99312,1.136,-0.08,0.192,3.47
"1686",695220,"Summer2018",2018,2018-08-07 16:07:00,9,9.701,45.43504,1.126,-0.08,0.192,3.47
"1687",695220,"Summer2018",2018,2018-08-07 16:37:00,9,9.756,18.87319,1.132,-0.08,0.204,3.47
"1688",695220,"Summer2018",2018,2018-08-07 17:07:00,9,9.784,15.24249,1.128,-0.077,0.191,3.47
"1689",695220,"Summer2018",2018,2018-08-07 17:37:00,9,9.774,14.2064,1.142,-0.077,0.177,3.47
"1690",695220,"Summer2018",2018,2018-08-07 18:07:00,9,9.6,19.09208,1.136,-0.077,0.179,3.47
"1691",695220,"Summer2018",2018,2018-08-07 18:37:00,9,9.692,5.33105,1.139,-0.089,0.249,3.47
"1692",695220,"Summer2018",2018,2018-08-07 19:07:00,9,9.756,5.09465,1.136,-0.088,0.204,3.47
"1693",695220,"Summer2018",2018,2018-08-07 19:37:00,9,9.784,2.62846,1.135,-0.089,0.239,3.47
"1695",695220,"Summer2018",2018,2018-08-07 20:37:00,9,9.664,0.28193,1.134,-0.082,0.188,3.47
"1700",695220,"Summer2018",2018,2018-08-07 23:07:00,9,9.838,1.1575,1.134,-0.074,0.185,3.47
"1702",695220,"Summer2018",2018,2018-08-08 00:07:00,9,9.628,0.11849,1.135,-0.084,0.195,3.47
"1704",695220,"Summer2018",2018,2018-08-08 01:07:00,9,9.701,0.46872,1.144,-0.08,0.182,3.47
"1706",695220,"Summer2018",2018,2018-08-08 02:07:00,9,9.729,0.29069,1.136,-0.08,0.182,3.47
"1707",695220,"Summer2018",2018,2018-08-08 02:37:00,9,9.738,0.04261,1.132,-0.08,0.191,3.47
"1708",695220,"Summer2018",2018,2018-08-08 03:07:00,9,9.747,0.73139,1.123,-0.072,0.192,3.47
"1710",695220,"Summer2018",2018,2018-08-08 04:07:00,9,9.701,1.12832,1.137,-0.077,0.188,3.47
"1713",695220,"Summer2018",2018,2018-08-08 05:37:00,9,9.655,0.33447,1.128,-0.065,0.179,3.47
"1715",695220,"Summer2018",2018,2018-08-08 06:37:00,9,9.747,1.66241,1.137,-0.08,0.195,3.47
"1716",695220,"Summer2018",2018,2018-08-08 07:07:00,9,9.719,5.53243,1.136,-0.084,0.216,3.47
"1717",695220,"Summer2018",2018,2018-08-08 07:37:00,9,9.71,12.53407,1.142,-0.08,0.195,3.47
"1718",695220,"Summer2018",2018,2018-08-08 08:07:00,9,9.701,19.65536,1.134,-0.089,0.243,3.47
"1719",695220,"Summer2018",2018,2018-08-08 08:37:00,9,9.683,28.09585,1.134,-0.077,0.19,3.47
"1720",695220,"Summer2018",2018,2018-08-08 09:07:00,9,9.692,38.55306,1.139,-0.093,0.184,3.47
"1721",695220,"Summer2018",2018,2018-08-08 09:37:00,9,9.71,48.93732,1.132,-0.074,0.179,3.47
"1722",695220,"Summer2018",2018,2018-08-08 10:07:00,9,9.701,12.17508,1.139,-0.093,0.22,3.47
"1723",695220,"Summer2018",2018,2018-08-08 10:37:00,9,9.719,18.33617,1.135,-0.093,0.243,3.47
"1724",695220,"Summer2018",2018,2018-08-08 11:07:00,9,9.692,25.39618,1.136,-0.084,0.244,3.47
"1725",695220,"Summer2018",2018,2018-08-08 11:37:00,9,9.756,18.06474,1.127,-0.08,0.192,3.47
"1726",695220,"Summer2018",2018,2018-08-08 12:07:00,9,9.774,77.27949,1.127,-0.073,0.192,3.47
"1727",695220,"Summer2018",2018,2018-08-08 12:37:00,9,9.756,20.92202,1.135,-0.08,0.188,3.47
"1728",695220,"Summer2018",2018,2018-08-08 13:07:00,9,9.729,114.04464,1.135,-0.079,0.185,3.47
"1729",695220,"Summer2018",2018,2018-08-08 13:37:00,9,9.774,13.28122,1.132,-0.084,0.192,3.47
"1730",695220,"Summer2018",2018,2018-08-08 14:07:00,9,9.664,23.76762,1.144,-0.093,0.238,3.47
"1731",695220,"Summer2018",2018,2018-08-08 14:37:00,9,9.692,36.83403,1.144,-0.08,0.191,3.47
"1732",695220,"Summer2018",2018,2018-08-08 15:07:00,9,9.738,60.10666,1.129,-0.074,0.193,3.47
"1733",695220,"Summer2018",2018,2018-08-08 15:37:00,9,9.738,64.7822,1.126,-0.077,0.204,3.47
"1734",695220,"Summer2018",2018,2018-08-08 16:07:00,9,9.756,65.50308,1.136,-0.08,0.196,3.47
"1735",695220,"Summer2018",2018,2018-08-08 16:37:00,9,9.738,31.39674,1.127,-0.076,0.222,3.47
"1736",695220,"Summer2018",2018,2018-08-08 17:07:00,9,9.765,17.59194,1.127,-0.08,0.195,3.47
"1737",695220,"Summer2018",2018,2018-08-08 17:37:00,9,9.756,12.07293,1.132,-0.077,0.201,3.47
"1738",695220,"Summer2018",2018,2018-08-08 18:07:00,9,9.774,8.90921,1.127,-0.08,0.199,3.47
"1739",695220,"Summer2018",2018,2018-08-08 18:37:00,9,9.784,5.03336,1.129,-0.093,0.243,3.47
"1740",695220,"Summer2018",2018,2018-08-08 19:07:00,9,9.701,3.62661,1.136,-0.081,0.231,3.47
"1741",695220,"Summer2018",2018,2018-08-08 19:37:00,9,9.673,2.54382,1.132,-0.093,0.243,3.47
"1742",695220,"Summer2018",2018,2018-08-08 20:07:00,9,9.692,0.42786,1.127,-0.077,0.195,3.47
"1743",695220,"Summer2018",2018,2018-08-08 20:37:00,9,9.692,1.06703,1.135,-0.077,0.192,3.47
"1745",695220,"Summer2018",2018,2018-08-08 21:37:00,9,9.774,1.37056,1.136,-0.077,0.183,3.47
"1746",695220,"Summer2018",2018,2018-08-08 22:07:00,9,9.747,0.25567,1.139,-0.084,0.184,3.47
"1747",695220,"Summer2018",2018,2018-08-08 22:37:00,9,9.646,0.3082,1.136,-0.082,0.195,3.47
"1748",695220,"Summer2018",2018,2018-08-08 23:07:00,9,9.664,0.46288,1.134,-0.089,0.2,3.47
"1749",695220,"Summer2018",2018,2018-08-08 23:37:00,9,9.701,1.0466,1.135,-0.08,0.188,3.47
"1751",695220,"Summer2018",2018,2018-08-09 00:37:00,9,9.729,0.93861,1.127,-0.073,0.192,3.47
"1757",695220,"Summer2018",2018,2018-08-09 03:37:00,9,9.701,1.20128,1.136,-0.074,0.184,3.47
"1758",695220,"Summer2018",2018,2018-08-09 04:07:00,9,9.673,0.45413,1.144,-0.08,0.185,3.47
"1759",695220,"Summer2018",2018,2018-08-09 04:37:00,9,9.729,1.09038,1.134,-0.08,0.185,3.47
"1761",695220,"Summer2018",2018,2018-08-09 05:37:00,9,9.738,1.96886,1.135,-0.087,0.22,3.47
"1763",695220,"Summer2018",2018,2018-08-09 06:37:00,9,9.729,1.00866,1.139,-0.079,0.184,3.47
"1764",695220,"Summer2018",2018,2018-08-09 07:07:00,9,9.655,7.88187,1.139,-0.079,0.199,3.47
"1765",695220,"Summer2018",2018,2018-08-09 07:37:00,9,9.664,12.39397,1.136,-0.081,0.184,3.47
"1766",695220,"Summer2018",2018,2018-08-09 08:07:00,9,9.692,20.79652,1.132,-0.08,0.191,3.47
"1767",695220,"Summer2018",2018,2018-08-09 08:37:00,9,9.692,29.16696,1.134,-0.08,0.199,3.47
"1768",695220,"Summer2018",2018,2018-08-09 09:07:00,9,9.701,37.73295,1.12,-0.076,0.19,3.47
"1769",695220,"Summer2018",2018,2018-08-09 09:37:00,9,9.719,53.13421,1.132,-0.077,0.185,3.47
"1770",695220,"Summer2018",2018,2018-08-09 10:07:00,9,9.719,67.37972,1.136,-0.073,0.184,3.47
"1771",695220,"Summer2018",2018,2018-08-09 10:37:00,9,9.738,23.98067,1.127,-0.077,0.192,3.47
"1772",695220,"Summer2018",2018,2018-08-09 11:07:00,9,9.738,26.69202,1.137,-0.079,0.19,3.47
"1773",695220,"Summer2018",2018,2018-08-09 11:37:00,9,9.756,42.02324,1.139,-0.095,0.24,3.47
"1774",695220,"Summer2018",2018,2018-08-09 12:07:00,9,9.765,108.12579,1.143,-0.087,0.201,3.47
"1775",695220,"Summer2018",2018,2018-08-09 12:37:00,9,9.765,112.13006,1.136,-0.081,0.188,3.47
"1776",695220,"Summer2018",2018,2018-08-09 13:07:00,9,9.747,30.38984,1.132,-0.08,0.195,3.47
"1777",695220,"Summer2018",2018,2018-08-09 13:37:00,9,9.719,111.72147,1.136,-0.08,0.188,3.47
"1778",695220,"Summer2018",2018,2018-08-09 14:07:00,9,9.719,34.22483,1.137,-0.084,0.179,3.47
"1779",695220,"Summer2018",2018,2018-08-09 14:37:00,9,9.729,46.88556,1.132,-0.074,0.191,3.47
"1780",695220,"Summer2018",2018,2018-08-09 15:07:00,9,9.793,17.47811,1.137,-0.09,0.241,3.47
"1781",695220,"Summer2018",2018,2018-08-09 15:37:00,9,9.793,18.35952,1.127,-0.08,0.187,3.47
"1782",695220,"Summer2018",2018,2018-08-09 16:07:00,9,9.729,29.64269,1.136,-0.084,0.236,3.47
"1783",695220,"Summer2018",2018,2018-08-09 16:37:00,9,9.71,58.5248,1.139,-0.08,0.192,3.47
"1784",695220,"Summer2018",2018,2018-08-09 17:07:00,9,9.765,32.14098,1.143,-0.09,0.233,3.47
"1785",695220,"Summer2018",2018,2018-08-09 17:37:00,9,9.729,20.67102,1.142,-0.088,0.185,3.47
"1786",695220,"Summer2018",2018,2018-08-09 18:07:00,9,9.756,20.1019,1.136,-0.08,0.184,3.47
"1787",695220,"Summer2018",2018,2018-08-09 18:37:00,9,9.756,6.50431,1.127,-0.073,0.193,3.47
"1788",695220,"Summer2018",2018,2018-08-09 19:07:00,9,9.756,4.08774,1.131,-0.08,0.188,3.47
"1789",695220,"Summer2018",2018,2018-08-09 19:37:00,9,9.738,0.65843,1.136,-0.092,0.248,3.47
"1791",695220,"Summer2018",2018,2018-08-09 20:37:00,9,9.692,1.40558,1.136,-0.08,0.19,3.47
"1798",695220,"Summer2018",2018,2018-08-10 00:07:00,9,9.738,0.14184,1.127,-0.084,0.195,3.47
"1800",695220,"Summer2018",2018,2018-08-10 01:07:00,9,9.719,0.84813,1.129,-0.076,0.199,3.47
"1801",695220,"Summer2018",2018,2018-08-10 01:37:00,9,9.756,0.34906,1.136,-0.08,0.176,3.47
"1802",695220,"Summer2018",2018,2018-08-10 02:07:00,9,9.765,0.08931,1.136,-0.077,0.184,3.47
"1803",695220,"Summer2018",2018,2018-08-10 02:37:00,9,9.765,0.60589,1.136,-0.081,0.188,3.47
"1806",695220,"Summer2018",2018,2018-08-10 04:07:00,9,9.719,0.1827,1.136,-0.093,0.24,3.47
"1807",695220,"Summer2018",2018,2018-08-10 04:37:00,9,9.71,0.11849,1.132,-0.076,0.198,3.47
"1810",695220,"Summer2018",2018,2018-08-10 06:07:00,9,9.71,0.27318,1.136,-0.08,0.199,3.47
"1811",695220,"Summer2018",2018,2018-08-10 06:37:00,9,9.719,1.10497,1.143,-0.084,0.192,3.47
"1812",695220,"Summer2018",2018,2018-08-10 07:07:00,9,9.729,5.95562,1.137,-0.084,0.195,3.47
"1813",695220,"Summer2018",2018,2018-08-10 07:37:00,9,9.747,13.13237,1.135,-0.08,0.174,3.47
"1814",695220,"Summer2018",2018,2018-08-10 08:07:00,9,9.701,20.90451,1.135,-0.089,0.241,3.47
"1815",695220,"Summer2018",2018,2018-08-10 08:37:00,9,9.71,32.06801,1.142,-0.084,0.184,3.47
"1816",695220,"Summer2018",2018,2018-08-10 09:07:00,9,9.71,41.48622,1.136,-0.08,0.19,3.47
"1817",695220,"Summer2018",2018,2018-08-10 09:37:00,9,9.719,53.59534,1.128,-0.077,0.2,3.47
"1818",695220,"Summer2018",2018,2018-08-10 10:07:00,9,9.729,67.19585,1.132,-0.08,0.179,3.47
"1819",695220,"Summer2018",2018,2018-08-10 10:37:00,9,9.793,24.01278,1.132,-0.077,0.188,3.47
"1820",695220,"Summer2018",2018,2018-08-10 11:07:00,9,9.765,63.70233,1.136,-0.077,0.192,3.47
"1821",695220,"Summer2018",2018,2018-08-10 11:37:00,9,9.774,107.12473,1.136,-0.082,0.199,3.47
"1822",695220,"Summer2018",2018,2018-08-10 12:07:00,9,9.729,43.20526,1.137,-0.08,0.175,3.47
"1823",695220,"Summer2018",2018,2018-08-10 12:37:00,9,9.729,30.29936,1.139,-0.088,0.182,3.47
"1824",695220,"Summer2018",2018,2018-08-10 13:07:00,9,9.729,122.35963,1.139,-0.089,0.187,3.47
"1825",695220,"Summer2018",2018,2018-08-10 13:37:00,9,9.701,23.56916,1.135,-0.074,0.184,3.47
"1826",695220,"Summer2018",2018,2018-08-10 14:07:00,9,9.765,23.00587,1.134,-0.073,0.191,3.47
"1827",695220,"Summer2018",2018,2018-08-10 14:37:00,9,9.765,35.46814,1.127,-0.072,0.184,3.47
"1829",695220,"Summer2018",2018,2018-08-10 15:37:00,9,9.756,72.03483,1.134,-0.08,0.191,3.47
"1830",695220,"Summer2018",2018,2018-08-10 16:07:00,9,9.738,68.6026,1.143,-0.097,0.211,3.47
"1831",695220,"Summer2018",2018,2018-08-10 16:37:00,9,9.756,48.1639,1.135,-0.08,0.184,3.47
"1832",695220,"Summer2018",2018,2018-08-10 17:07:00,9,9.774,16.29026,1.134,-0.081,0.204,3.47
"1834",695220,"Summer2018",2018,2018-08-10 18:07:00,9,9.802,20.80236,1.144,-0.092,0.192,3.47
"1835",695220,"Summer2018",2018,2018-08-10 18:37:00,9,9.756,3.38145,1.127,-0.087,0.227,3.47
"1836",695220,"Summer2018",2018,2018-08-10 19:07:00,9,9.793,2.0535,1.128,-0.085,0.192,3.47
"1837",695220,"Summer2018",2018,2018-08-10 19:37:00,9,9.701,1.09913,1.127,-0.082,0.199,3.47
"1839",695220,"Summer2018",2018,2018-08-10 20:37:00,9,9.756,0.52417,1.142,-0.08,0.183,3.47
"1840",695220,"Summer2018",2018,2018-08-10 21:07:00,9,9.774,1.35013,1.135,-0.08,0.192,3.47
"1841",695220,"Summer2018",2018,2018-08-10 21:37:00,9,9.784,0.97363,1.135,-0.073,0.192,3.47
"1842",695220,"Summer2018",2018,2018-08-10 22:07:00,9,9.738,0.86273,1.136,-0.077,0.192,3.47
"1845",695220,"Summer2018",2018,2018-08-10 23:37:00,9,9.738,0.5592,1.137,-0.077,0.195,3.47
"1846",695220,"Summer2018",2018,2018-08-11 00:07:00,9,9.765,0.38992,1.136,-0.08,0.192,3.47
"1851",695220,"Summer2018",2018,2018-08-11 02:37:00,9,9.738,0.22356,1.139,-0.093,0.232,3.47
"1855",695220,"Summer2018",2018,2018-08-11 04:37:00,9,9.774,0.62632,1.139,-0.074,0.192,3.47
"1856",695220,"Summer2018",2018,2018-08-11 05:07:00,9,9.784,0.00175,1.139,-0.081,0.184,3.47
"1858",695220,"Summer2018",2018,2018-08-11 06:07:00,9,9.756,0.01634,1.132,-0.077,0.19,3.47
"1859",695220,"Summer2018",2018,2018-08-11 06:37:00,9,9.747,0.40159,1.127,-0.072,0.195,3.47
"1860",695220,"Summer2018",2018,2018-08-11 07:07:00,9,9.738,6.45761,1.123,-0.08,0.204,3.47
"1861",695220,"Summer2018",2018,2018-08-11 07:37:00,9,9.747,13.07108,1.136,-0.077,0.179,3.47
"1862",695220,"Summer2018",2018,2018-08-11 08:07:00,9,9.747,22.41924,1.135,-0.082,0.198,3.47
"1863",695220,"Summer2018",2018,2018-08-11 08:37:00,9,9.747,32.64881,1.136,-0.08,0.199,3.47
"1864",695220,"Summer2018",2018,2018-08-11 09:07:00,9,9.756,41.56502,1.137,-0.08,0.192,3.47
