,sensor,deployment,year,Mountain.Standard.Time,Depth,Temperature,Dissolved.Oxygen,Dissolved.Oxygen.Saturation,Battery,Q
280,214424,Summer2018,2018,           2018-07-09 06:07:00,1.5,9.815,7.629513,105.044352,3.45,1.012
281,214424,Summer2018,2018,           2018-07-09 06:37:00,1.5,9.696,7.628512,104.729423,3.45,1.013
282,214424,Summer2018,2018,           2018-07-09 07:07:00,1.5,9.668,7.66151,105.111313,3.45,1.012
283,214424,Summer2018,2018,           2018-07-09 07:37:00,1.5,9.677,7.689508,105.518376,3.45,1.013
284,214424,Summer2018,2018,           2018-07-09 08:07:00,1.5,9.687,7.683509,105.461523,3.45,1.013
285,214424,Summer2018,2018,           2018-07-09 08:37:00,1.5,9.797,7.653511,105.329046,3.45,1.013
286,214424,Summer2018,2018,           2018-07-09 09:07:00,1.5,9.897,7.654511,105.596923,3.45,1.012
287,214424,Summer2018,2018,           2018-07-09 09:37:00,1.5,9.934,7.652512,105.663382,3.45,1.011
288,214424,Summer2018,2018,           2018-07-09 10:07:00,1.5,9.943,7.67151,105.948648,3.45,1.012
289,214424,Summer2018,2018,           2018-07-09 10:37:00,1.5,9.916,7.689509,106.128256,3.45,1.012
290,214424,Summer2018,2018,           2018-07-09 11:07:00,1.5,10.007,7.68651,106.319267,3.45,1.011
291,214424,Summer2018,2018,           2018-07-09 11:37:00,1.5,10.18,7.70051,106.955989,3.45,1.012
292,214424,Summer2018,2018,           2018-07-09 12:07:00,1.5,10.326,7.69851,107.3025,3.45,1.012
293,214424,Summer2018,2018,           2018-07-09 12:37:00,1.5,10.426,7.71251,107.754686,3.45,1.012
294,214424,Summer2018,2018,           2018-07-09 13:07:00,1.5,10.499,7.71251,107.942465,3.45,1.012
295,214424,Summer2018,2018,           2018-07-09 13:37:00,1.5,10.58,7.703511,108.024746,3.45,1.011
296,214424,Summer2018,2018,           2018-07-09 14:07:00,1.5,10.689,7.714511,108.459804,3.45,1.011
297,214424,Summer2018,2018,           2018-07-09 14:37:00,1.5,10.824,7.709512,108.737404,3.45,1.011
298,214424,Summer2018,2018,           2018-07-09 15:07:00,1.5,11.013,7.701513,109.111707,3.45,1.011
299,214424,Summer2018,2018,           2018-07-09 15:37:00,1.5,11.13,7.715513,109.612489,3.45,1.011
300,214424,Summer2018,2018,           2018-07-09 16:07:00,1.5,11.238,7.679515,109.37919,3.45,1.01
301,214424,Summer2018,2018,           2018-07-09 16:37:00,1.5,11.229,7.731512,110.096437,3.45,1.012
302,214424,Summer2018,2018,           2018-07-09 17:07:00,1.5,11.391,7.697515,110.030844,3.45,1.011
303,214424,Summer2018,2018,           2018-07-09 17:37:00,1.5,11.049,7.792507,110.494836,3.45,1.012
304,214424,Summer2018,2018,           2018-07-09 18:07:00,1.5,11.103,7.812506,110.919761,3.45,1.012
305,214424,Summer2018,2018,           2018-07-09 18:37:00,1.5,11.328,7.760511,110.767174,3.45,1.011
306,214424,Summer2018,2018,           2018-07-09 19:07:00,1.5,11.301,7.753511,110.597003,3.46,1.011
307,214424,Summer2018,2018,           2018-07-09 19:37:00,1.5,11.166,7.76151,110.359628,3.45,1.012
308,214424,Summer2018,2018,           2018-07-09 20:07:00,1.5,11.283,7.740512,110.364823,3.46,1.012
309,214424,Summer2018,2018,           2018-07-09 20:37:00,1.5,11.229,7.712513,109.825894,3.45,1.011
310,214424,Summer2018,2018,           2018-07-09 21:07:00,1.5,11.139,7.76051,110.275165,3.45,1.012
311,214424,Summer2018,2018,           2018-07-09 21:37:00,1.5,11.094,7.76151,110.172315,3.45,1.012
312,214424,Summer2018,2018,           2018-07-09 22:07:00,1.5,11.103,7.736511,109.840803,3.46,1.011
313,214424,Summer2018,2018,           2018-07-09 22:37:00,1.5,11.076,7.723512,109.586367,3.45,1.012
314,214424,Summer2018,2018,           2018-07-09 23:07:00,1.5,11.049,7.765509,110.11201,3.45,1.012
315,214424,Summer2018,2018,           2018-07-09 23:37:00,1.5,11.031,7.738511,109.682526,3.45,1.012
316,214424,Summer2018,2018,           2018-07-10 00:07:00,1.5,10.806,7.745509,109.198505,3.46,1.012
317,214424,Summer2018,2018,           2018-07-10 00:37:00,1.5,10.499,7.796505,109.118035,3.45,1.011
318,214424,Summer2018,2018,           2018-07-10 01:07:00,1.5,10.616,7.749508,108.762896,3.46,1.013
319,214424,Summer2018,2018,           2018-07-10 01:37:00,1.5,10.797,7.647516,107.793945,3.45,1.012
320,214424,Summer2018,2018,           2018-07-10 02:07:00,1.5,10.851,7.640516,107.833265,3.45,1.013
321,214424,Summer2018,2018,           2018-07-10 02:37:00,1.5,10.734,7.663514,107.858064,3.45,1.012
322,214424,Summer2018,2018,           2018-07-10 03:07:00,1.5,10.734,7.610518,107.112177,3.45,1.011
323,214424,Summer2018,2018,           2018-07-10 03:37:00,1.5,10.788,7.607518,107.207277,3.45,1.012
324,214424,Summer2018,2018,           2018-07-10 04:07:00,1.5,10.662,7.705511,108.263779,3.45,1.013
325,214424,Summer2018,2018,           2018-07-10 04:37:00,1.5,10.68,7.641515,107.410572,3.45,1.012
326,214424,Summer2018,2018,           2018-07-10 05:07:00,1.5,10.535,7.676513,107.530859,3.46,1.012
327,214424,Summer2018,2018,           2018-07-10 05:37:00,1.5,10.589,7.616517,106.827724,3.45,1.012
328,214424,Summer2018,2018,           2018-07-10 06:07:00,1.5,10.39,7.640514,106.657106,3.45,1.012
329,214424,Summer2018,2018,           2018-07-10 06:37:00,1.5,10.299,7.619515,106.132923,3.46,1.012
330,214424,Summer2018,2018,           2018-07-10 07:07:00,1.5,10.217,7.645513,106.286279,3.45,1.013
331,214424,Summer2018,2018,           2018-07-10 07:37:00,1.5,10.18,7.634514,106.039343,3.45,1.013
332,214424,Summer2018,2018,           2018-07-10 08:07:00,1.5,10.199,7.601516,105.629092,3.45,1.013
333,214424,Summer2018,2018,           2018-07-10 08:37:00,1.5,10.317,7.54552,105.147483,3.45,1.012
334,214424,Summer2018,2018,           2018-07-10 09:07:00,1.5,10.399,7.503523,104.7673,3.45,1.012
335,214424,Summer2018,2018,           2018-07-10 09:37:00,1.5,10.435,7.494524,104.731602,3.45,1.012
337,214424,Summer2018,2018,           2018-07-10 10:37:00,1.5,10.806,7.563521,106.632777,3.46,1.008
338,214424,Summer2018,2018,           2018-07-10 11:07:00,1.5,10.508,7.55752,105.795952,3.46,1.012
339,214424,Summer2018,2018,           2018-07-10 11:37:00,1.5,10.562,7.56952,106.100331,3.46,1.012
340,214424,Summer2018,2018,           2018-07-10 12:07:00,1.5,10.689,7.541522,106.027718,3.46,1.012
341,214424,Summer2018,2018,           2018-07-10 12:37:00,1.5,10.815,7.527523,106.147925,3.45,1.012
342,214424,Summer2018,2018,           2018-07-10 13:07:00,1.5,10.977,7.530524,106.598428,3.46,1.011
343,214424,Summer2018,2018,           2018-07-10 13:37:00,1.5,11.004,7.569521,107.218892,3.46,1.012
344,214424,Summer2018,2018,           2018-07-10 14:07:00,1.5,11.013,7.567521,107.213373,3.46,1.01
345,214424,Summer2018,2018,           2018-07-10 14:37:00,1.5,11.202,7.589521,108.00576,3.45,1.013
346,214424,Summer2018,2018,           2018-07-10 15:07:00,1.5,11.614,7.542525,108.380697,3.46,1.011
347,214424,Summer2018,2018,           2018-07-10 15:37:00,1.5,11.873,7.509529,108.561426,3.46,1.012
348,214424,Summer2018,2018,           2018-07-10 16:07:00,1.5,11.988,7.502529,108.751144,3.46,1.011
349,214424,Summer2018,2018,           2018-07-10 16:37:00,1.5,11.899,7.501529,108.511522,3.46,1.011
350,214424,Summer2018,2018,           2018-07-10 17:07:00,1.5,11.926,7.514528,108.767958,3.46,1.012
351,214424,Summer2018,2018,           2018-07-10 17:37:00,1.5,12.36,7.51353,109.854663,3.46,1.012
352,214424,Summer2018,2018,           2018-07-10 18:07:00,1.5,12.431,7.485532,109.62511,3.46,1.011
353,214424,Summer2018,2018,           2018-07-10 18:37:00,1.5,12.254,7.524529,109.745816,3.46,1.011
354,214424,Summer2018,2018,           2018-07-10 19:07:00,1.5,12.325,7.484532,109.342093,3.46,1.011
355,214424,Summer2018,2018,           2018-07-10 19:37:00,1.5,12.219,7.494531,109.21965,3.46,1.012
356,214424,Summer2018,2018,           2018-07-10 20:07:00,1.5,12.307,7.466533,109.033703,3.46,1.013
357,214424,Summer2018,2018,           2018-07-10 20:37:00,1.5,12.263,7.452534,108.718425,3.46,1.012
358,214424,Summer2018,2018,           2018-07-10 21:07:00,1.5,12.174,7.472532,108.78546,3.46,1.012
359,214424,Summer2018,2018,           2018-07-10 21:37:00,1.5,12.103,7.479531,108.708034,3.46,1.012
360,214424,Summer2018,2018,           2018-07-10 22:07:00,1.5,12.139,7.460533,108.522587,3.46,1.013
361,214424,Summer2018,2018,           2018-07-10 22:37:00,1.5,12.086,7.421535,107.82252,3.46,1.012
362,214424,Summer2018,2018,           2018-07-10 23:07:00,1.5,12.05,7.432534,107.892014,3.46,1.013
363,214424,Summer2018,2018,           2018-07-10 23:37:00,1.5,12.068,7.420535,107.762909,3.46,1.012
364,214424,Summer2018,2018,           2018-07-11 00:07:00,1.5,11.873,7.460532,107.853103,3.46,1.012
365,214424,Summer2018,2018,           2018-07-11 00:37:00,1.5,11.748,7.511528,108.274033,3.46,1.013
366,214424,Summer2018,2018,           2018-07-11 01:07:00,1.5,11.552,7.480529,107.333878,3.46,1.012
367,214424,Summer2018,2018,           2018-07-11 01:37:00,1.5,11.605,7.419533,106.590924,3.46,1.013
368,214424,Summer2018,2018,           2018-07-11 02:07:00,1.5,11.453,7.446531,106.598278,3.46,1.013
369,214424,Summer2018,2018,           2018-07-11 02:37:00,1.5,11.408,7.412533,105.999538,3.46,1.011
370,214424,Summer2018,2018,           2018-07-11 03:07:00,1.5,11.292,7.405533,105.611035,3.46,1.012
371,214424,Summer2018,2018,           2018-07-11 03:37:00,1.5,11.328,7.393534,105.529247,3.46,1.013
372,214424,Summer2018,2018,           2018-07-11 04:07:00,1.5,11.247,7.364535,104.915169,3.46,1.012
373,214424,Summer2018,2018,           2018-07-11 04:37:00,1.5,11.22,7.361535,104.80576,3.46,1.013
374,214424,Summer2018,2018,           2018-07-11 05:07:00,1.5,11.166,7.348536,104.48762,3.46,1.012
375,214424,Summer2018,2018,           2018-07-11 05:37:00,1.5,11.157,7.335537,104.280652,3.46,1.013
376,214424,Summer2018,2018,           2018-07-11 06:07:00,1.5,11.157,7.321538,104.081643,3.46,1.013
377,214424,Summer2018,2018,           2018-07-11 06:37:00,1.5,11.193,7.302539,103.899707,3.46,1.013
378,214424,Summer2018,2018,           2018-07-11 07:07:00,1.5,11.211,7.309539,104.043421,3.46,1.013
379,214424,Summer2018,2018,           2018-07-11 07:37:00,1.5,11.211,7.29454,103.829926,3.46,1.011
380,214424,Summer2018,2018,           2018-07-11 08:07:00,1.5,11.211,7.338537,104.456179,3.46,1.013
381,214424,Summer2018,2018,           2018-07-11 08:37:00,1.5,11.247,7.325538,104.35961,3.46,1.012
382,214424,Summer2018,2018,           2018-07-11 09:07:00,1.5,11.301,7.334537,104.620714,3.46,1.012
383,214424,Summer2018,2018,           2018-07-11 09:37:00,1.5,11.373,7.345537,104.955155,3.46,1.012
384,214424,Summer2018,2018,           2018-07-11 10:07:00,1.5,11.453,7.332538,104.966453,3.46,1.011
385,214424,Summer2018,2018,           2018-07-11 10:37:00,1.5,11.525,7.342538,105.287268,3.46,1.012
386,214424,Summer2018,2018,           2018-07-11 11:07:00,1.5,11.623,7.338538,105.471765,3.46,1.011
387,214424,Summer2018,2018,           2018-07-11 11:37:00,1.5,11.775,7.349538,106.005874,3.46,1.013
388,214424,Summer2018,2018,           2018-07-11 12:07:00,1.5,11.899,7.315541,105.821153,3.46,1.01
389,214424,Summer2018,2018,           2018-07-11 12:37:00,1.5,12.077,7.315542,106.26039,3.46,1.011
390,214424,Summer2018,2018,           2018-07-11 13:07:00,1.5,12.192,7.303543,106.369712,3.46,1.011
391,214424,Summer2018,2018,           2018-07-11 13:37:00,1.5,12.236,7.305543,106.507444,3.46,1.011
392,214424,Summer2018,2018,           2018-07-11 14:07:00,1.5,12.378,7.309543,106.916688,3.46,1.011
393,214424,Summer2018,2018,           2018-07-11 14:37:00,1.5,12.449,7.327542,107.355992,3.46,1.012
394,214424,Summer2018,2018,           2018-07-11 15:07:00,1.5,12.528,7.329542,107.581322,3.46,1.011
395,214424,Summer2018,2018,           2018-07-11 15:37:00,1.5,12.528,7.357541,107.992274,3.46,1.011
396,214424,Summer2018,2018,           2018-07-11 16:07:00,1.5,12.625,7.353541,108.175204,3.46,1.011
397,214424,Summer2018,2018,           2018-07-11 16:37:00,1.5,12.775,7.331543,108.224474,3.46,1.011
398,214424,Summer2018,2018,           2018-07-11 17:07:00,1.5,12.81,7.344542,108.50358,3.46,1.011
399,214424,Summer2018,2018,           2018-07-11 17:37:00,1.5,12.863,7.356542,108.813181,3.46,1.012
400,214424,Summer2018,2018,           2018-07-11 18:07:00,1.5,12.898,7.335543,108.58975,3.46,1.01
401,214424,Summer2018,2018,           2018-07-11 18:37:00,1.5,12.898,7.345543,108.737773,3.46,1.012
402,214424,Summer2018,2018,           2018-07-11 19:07:00,1.5,12.845,7.354542,108.738664,3.46,1.012
403,214424,Summer2018,2018,           2018-07-11 19:37:00,1.5,12.854,7.314545,108.169637,3.46,1.011
404,214424,Summer2018,2018,           2018-07-11 20:07:00,1.5,12.766,7.330543,108.187332,3.46,1.012
405,214424,Summer2018,2018,           2018-07-11 20:37:00,1.5,12.784,7.311544,107.951587,3.46,1.012
406,214424,Summer2018,2018,           2018-07-11 21:07:00,1.5,12.713,7.327543,108.011341,3.46,1.013
407,214424,Summer2018,2018,           2018-07-11 21:37:00,1.5,12.854,7.23355,106.971859,3.46,1.012
408,214424,Summer2018,2018,           2018-07-11 22:07:00,1.5,12.748,7.254548,107.021466,3.46,1.012
409,214424,Summer2018,2018,           2018-07-11 22:37:00,1.5,12.678,7.272546,107.114363,3.46,1.013
410,214424,Summer2018,2018,           2018-07-11 23:07:00,1.5,12.687,7.226549,106.45894,3.46,1.012
411,214424,Summer2018,2018,           2018-07-11 23:37:00,1.5,12.669,7.174553,105.649162,3.46,1.012
412,214424,Summer2018,2018,           2018-07-12 00:07:00,1.5,12.616,7.184552,105.667352,3.47,1.013
413,214424,Summer2018,2018,           2018-07-12 00:37:00,1.5,12.607,7.153554,105.189629,3.46,1.012
414,214424,Summer2018,2018,           2018-07-12 01:07:00,1.5,12.528,7.169552,105.233026,3.47,1.012
415,214424,Summer2018,2018,           2018-07-12 01:37:00,1.5,12.493,7.175552,105.236049,3.47,1.013
416,214424,Summer2018,2018,           2018-07-12 02:07:00,1.5,12.475,7.159553,104.957782,3.46,1.013
417,214424,Summer2018,2018,           2018-07-12 02:37:00,1.5,12.475,7.134554,104.591309,3.46,1.013
418,214424,Summer2018,2018,           2018-07-12 03:07:00,1.5,12.449,7.122555,104.35272,3.47,1.013
419,214424,Summer2018,2018,           2018-07-12 03:37:00,1.5,12.325,7.141553,104.331493,3.46,1.013
420,214424,Summer2018,2018,           2018-07-12 04:07:00,1.5,12.281,7.158552,104.473342,3.46,1.012
421,214424,Summer2018,2018,           2018-07-12 04:37:00,1.5,12.272,7.114555,103.809593,3.46,1.013
422,214424,Summer2018,2018,           2018-07-12 05:07:00,1.5,12.254,7.110555,103.707973,3.46,1.012
423,214424,Summer2018,2018,           2018-07-12 05:37:00,1.5,12.183,7.138553,103.945079,3.46,1.013
424,214424,Summer2018,2018,           2018-07-12 06:07:00,1.5,12.174,7.136553,103.894263,3.46,1.013
425,214424,Summer2018,2018,           2018-07-12 06:37:00,1.5,12.024,7.18355,104.214688,3.46,1.013
426,214424,Summer2018,2018,           2018-07-12 07:07:00,1.5,11.979,7.158551,103.743355,3.46,1.012
427,214424,Summer2018,2018,           2018-07-12 07:37:00,1.5,11.926,7.186549,104.020668,3.46,1.013
428,214424,Summer2018,2018,           2018-07-12 08:07:00,1.5,11.801,7.144551,103.111814,3.46,1.012
429,214424,Summer2018,2018,           2018-07-12 08:37:00,1.5,11.703,7.200547,103.682355,3.46,1.013
430,214424,Summer2018,2018,           2018-07-12 09:07:00,1.5,11.81,7.201548,103.956233,3.46,1.013
431,214424,Summer2018,2018,           2018-07-12 09:37:00,1.5,11.775,7.203547,103.900179,3.46,1.013
432,214424,Summer2018,2018,           2018-07-12 10:07:00,1.5,11.846,7.193548,103.928009,3.46,1.012
433,214424,Summer2018,2018,           2018-07-12 10:37:00,1.5,11.81,7.205547,104.013971,3.46,1.013
434,214424,Summer2018,2018,           2018-07-12 11:07:00,1.5,11.819,7.213547,104.151317,3.46,1.012
435,214424,Summer2018,2018,           2018-07-12 11:37:00,1.5,11.944,7.216547,104.49867,3.46,1.013
436,214424,Summer2018,2018,           2018-07-12 12:07:00,1.5,12.015,7.220547,104.729503,3.46,1.014
437,214424,Summer2018,2018,           2018-07-12 12:37:00,1.5,11.988,7.214548,104.57677,3.46,1.012
438,214424,Summer2018,2018,           2018-07-12 13:07:00,1.5,11.979,7.245546,105.0041,3.46,1.014
439,214424,Summer2018,2018,           2018-07-12 13:37:00,1.5,11.961,7.222547,104.626953,3.46,1.012
440,214424,Summer2018,2018,           2018-07-12 14:07:00,1.5,11.97,7.238546,104.880688,3.46,1.013
441,214424,Summer2018,2018,           2018-07-12 14:37:00,1.5,11.908,7.214547,104.382143,3.46,1.012
442,214424,Summer2018,2018,           2018-07-12 15:07:00,1.5,11.908,7.207548,104.280871,3.46,1.012
443,214424,Summer2018,2018,           2018-07-12 15:37:00,1.5,11.899,7.226546,104.533827,3.46,1.012
444,214424,Summer2018,2018,           2018-07-12 16:07:00,1.5,11.953,7.237546,104.824705,3.46,1.012
445,214424,Summer2018,2018,           2018-07-12 16:37:00,1.5,11.961,7.258545,105.148422,3.46,1.013
446,214424,Summer2018,2018,           2018-07-12 17:07:00,1.5,12.015,7.246546,105.106594,3.46,1.012
447,214424,Summer2018,2018,           2018-07-12 17:37:00,1.5,12.041,7.261545,105.387849,3.46,1.013
448,214424,Summer2018,2018,           2018-07-12 18:07:00,1.5,12.068,7.243546,105.192631,3.46,1.012
449,214424,Summer2018,2018,           2018-07-12 18:37:00,1.5,12.015,7.281543,105.614215,3.46,1.013
450,214424,Summer2018,2018,           2018-07-12 19:07:00,1.5,11.997,7.267544,105.367035,3.46,1.012
451,214424,Summer2018,2018,           2018-07-12 19:37:00,1.5,11.97,7.259545,105.184942,3.46,1.012
452,214424,Summer2018,2018,           2018-07-12 20:07:00,1.5,11.935,7.278543,105.374312,3.46,1.014
453,214424,Summer2018,2018,           2018-07-12 20:37:00,1.5,11.864,7.259544,104.925511,3.46,1.013
454,214424,Summer2018,2018,           2018-07-12 21:07:00,1.5,11.846,7.245545,104.679226,3.46,1.012
455,214424,Summer2018,2018,           2018-07-12 21:37:00,1.5,11.801,7.238545,104.468359,3.46,1.012
456,214424,Summer2018,2018,           2018-07-12 22:07:00,1.5,11.819,7.227546,104.35344,3.46,1.013
457,214424,Summer2018,2018,           2018-07-12 22:37:00,1.5,11.783,7.240545,104.453323,3.46,1.013
458,214424,Summer2018,2018,           2018-07-12 23:07:00,1.5,11.766,7.240545,104.411868,3.46,1.014
459,214424,Summer2018,2018,           2018-07-12 23:37:00,1.5,11.739,7.226546,104.144293,3.46,1.013
460,214424,Summer2018,2018,           2018-07-13 00:07:00,1.5,11.694,7.222546,103.977238,3.46,1.013
461,214424,Summer2018,2018,           2018-07-13 00:37:00,1.5,11.659,7.201547,103.59011,3.46,1.012
462,214424,Summer2018,2018,           2018-07-13 01:07:00,1.5,11.605,7.214546,103.646026,3.46,1.014
463,214424,Summer2018,2018,           2018-07-13 01:37:00,1.5,11.569,7.191547,103.228551,3.46,1.012
464,214424,Summer2018,2018,           2018-07-13 02:07:00,1.5,11.543,7.189547,103.136991,3.46,1.014
465,214424,Summer2018,2018,           2018-07-13 02:37:00,1.5,11.507,7.173548,102.820665,3.46,1.013
466,214424,Summer2018,2018,           2018-07-13 03:07:00,1.5,11.417,7.176548,102.646635,3.46,1.014
467,214424,Summer2018,2018,           2018-07-13 03:37:00,1.5,11.417,7.161549,102.432103,3.46,1.014
468,214424,Summer2018,2018,           2018-07-13 04:07:00,1.5,11.391,7.171548,102.512499,3.46,1.014
469,214424,Summer2018,2018,           2018-07-13 04:37:00,1.5,11.355,7.154549,102.183023,3.46,1.013
470,214424,Summer2018,2018,           2018-07-13 05:07:00,1.5,11.31,7.158548,102.13201,3.46,1.014
471,214424,Summer2018,2018,           2018-07-13 05:37:00,1.5,11.283,7.166548,102.181203,3.46,1.015
472,214424,Summer2018,2018,           2018-07-13 06:07:00,1.5,11.256,7.147549,101.845563,3.46,1.014
473,214424,Summer2018,2018,           2018-07-13 06:37:00,1.5,11.202,7.159548,101.886857,3.46,1.015
474,214424,Summer2018,2018,           2018-07-13 07:07:00,1.5,11.202,7.162548,101.929547,3.46,1.014
475,214424,Summer2018,2018,           2018-07-13 07:37:00,1.5,11.229,7.158548,101.937453,3.46,1.014
476,214424,Summer2018,2018,           2018-07-13 08:07:00,1.5,11.274,7.164548,102.131051,3.46,1.013
