"","Sensor","deployment","year","timestamp","depth","Temperature","PAR","Acceleration.X","Acceleration.Y","Acceleration.Z","tilt","Battery","flag_Y","flag_Z","flag_X","flag_T"
"1347",695220,"Summer2018",2018,2018-07-31 14:37:00,9,10.076,48.72134,1.131,-0.079,0.199,-1.5010599032609,3.47,"n","n","n","n"
"1348",695220,"Summer2018",2018,2018-07-31 15:07:00,9,10.14,23.83475,1.134,-0.081,0.184,-1.49948886200961,3.47,"n","n","n","n"
"1349",695220,"Summer2018",2018,2018-07-31 15:37:00,9,10.049,74.4981,1.136,-0.079,0.184,-1.50136585411178,3.47,"n","n","n","n"
"1350",695220,"Summer2018",2018,2018-07-31 16:07:00,9,10.194,71.16218,1.132,-0.077,0.19,-1.5028797438328,3.47,"n","n","n","n"
"1351",695220,"Summer2018",2018,2018-07-31 16:37:00,9,10.14,62.92891,1.135,-0.077,0.182,-1.50305870968715,3.47,"n","n","n","n"
"1352",695220,"Summer2018",2018,2018-07-31 17:07:00,9,10.049,41.53292,1.136,-0.089,0.239,-1.49261096133688,3.47,"n","n","n","n"
"1353",695220,"Summer2018",2018,2018-07-31 17:37:00,9,10.149,31.11656,1.136,-0.087,0.192,-1.49436102252015,3.47,"n","n","n","n"
"1354",695220,"Summer2018",2018,2018-07-31 18:07:00,9,10.03,10.01534,1.136,-0.08,0.183,-1.50048986267627,3.47,"n","n","n","n"
"1355",695220,"Summer2018",2018,2018-07-31 18:37:00,9,10.076,13.08276,1.127,-0.087,0.192,-1.49375302828521,3.47,"n","n","n","n"
"1356",695220,"Summer2018",2018,2018-07-31 19:07:00,9,10.131,1.2042,1.137,-0.09,0.188,-1.49180535504415,3.47,"n","n","n","n"
"1357",695220,"Summer2018",2018,2018-07-31 19:37:00,9,10.076,3.29097,1.132,-0.097,0.243,-1.48531608886573,3.47,"n","n","n","n"
"1358",695220,"Summer2018",2018,2018-07-31 20:07:00,9,10.058,1.29176,1.144,-0.082,0.199,-1.49924038394291,3.47,"n","n","n","n"
"1359",695220,"Summer2018",2018,2018-07-31 20:37:00,9,10.167,0.26734,1.131,-0.077,0.184,-1.50281987853756,3.47,"n","n","n","n"
"1362",695220,"Summer2018",2018,2018-07-31 22:07:00,9,10.131,0.13601,1.136,-0.08,0.195,-1.50048986267627,3.47,"n","n","n","n"
"1364",695220,"Summer2018",2018,2018-07-31 23:07:00,9,10.194,0.34906,1.136,-0.079,0.184,-1.50136585411178,3.47,"n","n","n","n"
"1365",695220,"Summer2018",2018,2018-07-31 23:37:00,9,10.04,0.15352,1.137,-0.088,0.238,-1.49355365743091,3.47,"n","n","n","n"
"1366",695220,"Summer2018",2018,2018-08-01 00:07:00,9,10.021,1.43477,1.135,-0.079,0.188,-1.50130487854916,3.47,"n","n","n","n"
"1367",695220,"Summer2018",2018,2018-08-01 00:37:00,9,9.976,0.13309,1.127,-0.082,0.192,-1.49816477703309,3.47,"n","n","n","n"
"1370",695220,"Summer2018",2018,2018-08-01 02:07:00,9,10.058,0.11849,1.137,-0.074,0.193,-1.50580443586853,3.47,"n","n","n","n"
"1371",695220,"Summer2018",2018,2018-08-01 02:37:00,9,10.049,0.31404,1.134,-0.093,0.24,-1.48896886686792,3.47,"n","n","n","n"
"1372",695220,"Summer2018",2018,2018-08-01 03:07:00,9,10.112,0.20313,1.127,-0.082,0.227,-1.49816477703309,3.47,"n","n","n","n"
"1374",695220,"Summer2018",2018,2018-08-01 04:07:00,9,10.058,1.69452,1.128,-0.081,0.207,-1.49911086164961,3.47,"n","n","n","n"
"1377",695220,"Summer2018",2018,2018-08-01 05:37:00,9,10.085,0.12141,1.132,-0.071,0.192,-1.50815753110156,3.47,"n","n","n","n"
"1378",695220,"Summer2018",2018,2018-08-01 06:07:00,9,10.158,0.60881,1.127,-0.077,0.179,-1.50257935989654,3.47,"n","n","n","n"
"1379",695220,"Summer2018",2018,2018-08-01 06:37:00,9,10.012,3.5945,1.129,-0.08,0.195,-1.50005539852208,3.47,"n","n","n","n"
"1380",695220,"Summer2018",2018,2018-08-01 07:07:00,9,10.003,8.09493,1.135,-0.076,0.188,-1.50393578246486,3.47,"n","n","n","n"
"1381",695220,"Summer2018",2018,2018-08-01 07:37:00,9,10.085,14.05172,1.131,-0.076,0.191,-1.50370002504811,3.47,"n","n","n","n"
"1382",695220,"Summer2018",2018,2018-08-01 08:07:00,9,10.049,19.62034,1.132,-0.073,0.19,-1.50639786582441,3.47,"n","n","n","n"
"1383",695220,"Summer2018",2018,2018-08-01 08:37:00,9,10.067,20.24783,1.139,-0.077,0.176,-1.50329587101555,3.47,"n","n","n","n"
"1384",695220,"Summer2018",2018,2018-08-01 09:07:00,9,10.103,15.98673,1.134,-0.08,0.179,-1.50036627466988,3.47,"n","n","n","n"
"1385",695220,"Summer2018",2018,2018-08-01 09:37:00,9,10.04,28.198,1.132,-0.079,0.185,-1.50112130860371,3.47,"n","n","n","n"
"1386",695220,"Summer2018",2018,2018-08-01 10:07:00,9,10.067,37.49946,1.139,-0.077,0.188,-1.50329587101555,3.47,"n","n","n","n"
"1387",695220,"Summer2018",2018,2018-08-01 10:37:00,9,10.076,27.8361,1.136,-0.093,0.231,-1.48911228877486,3.47,"n","n","n","n"
"1388",695220,"Summer2018",2018,2018-08-01 11:07:00,9,10.103,81.69528,1.136,-0.079,0.2,-1.50136585411178,3.47,"n","n","n","n"
"1389",695220,"Summer2018",2018,2018-08-01 11:37:00,9,10.112,80.22432,1.142,-0.074,0.176,-1.50608819342458,3.47,"n","n","n","n"
"1390",695220,"Summer2018",2018,2018-08-01 12:07:00,9,10.131,75.92236,1.137,-0.073,0.196,-1.50668028327943,3.47,"n","n","n","n"
"1391",695220,"Summer2018",2018,2018-08-01 12:37:00,9,10.103,27.97035,1.143,-0.072,0.199,-1.50788732075977,3.47,"n","n","n","n"
"1392",695220,"Summer2018",2018,2018-08-01 13:07:00,9,10.012,54.78904,1.126,-0.081,0.211,-1.49898397091966,3.47,"n","n","n","n"
"1393",695220,"Summer2018",2018,2018-08-01 13:37:00,9,10.067,98.61711,1.12,-0.084,0.222,-1.49593647908413,3.47,"n","n","n","n"
"1394",695220,"Summer2018",2018,2018-08-01 14:07:00,9,10.012,27.84777,1.137,-0.089,0.236,-1.49267944642357,3.47,"n","n","n","n"
"1395",695220,"Summer2018",2018,2018-08-01 14:37:00,9,10.003,23.93981,1.136,-0.08,0.199,-1.50048986267627,3.47,"n","n","n","n"
"1396",695220,"Summer2018",2018,2018-08-01 15:07:00,9,10.076,34.37368,1.127,-0.073,0.216,-1.50611295287108,3.47,"n","n","n","n"
"1397",695220,"Summer2018",2018,2018-08-01 15:37:00,9,10.14,21.17301,1.126,-0.071,0.216,-1.50782463356894,3.47,"n","n","n","n"
"1398",695220,"Summer2018",2018,2018-08-01 16:07:00,9,9.93,53.1167,1.12,-0.077,0.214,-1.50215433770506,3.47,"n","n","n","n"
"1399",695220,"Summer2018",2018,2018-08-01 16:37:00,9,10.094,26.55193,1.145,-0.089,0.206,-1.49322304662228,3.47,"n","n","n","n"
"1400",695220,"Summer2018",2018,2018-08-01 17:07:00,9,10.122,20.59514,1.136,-0.087,0.207,-1.49436102252015,3.47,"n","n","n","n"
"1401",695220,"Summer2018",2018,2018-08-01 17:37:00,9,10.122,24.62859,1.084,-0.087,0.199,-1.49070968639885,3.47,"n","n","o","n"
"1402",695220,"Summer2018",2018,2018-08-01 18:07:00,9,10.131,15.97505,1.116,-0.077,0.198,-1.50190908529508,3.47,"n","n","n","n"
"1403",695220,"Summer2018",2018,2018-08-01 18:37:00,9,10.094,10.82379,1.136,-0.077,0.198,-1.50311815588017,3.47,"n","n","n","n"
"1404",695220,"Summer2018",2018,2018-08-01 19:07:00,9,9.893,6.74363,1.134,-0.08,0.192,-1.50036627466988,3.47,"n","n","n","n"
"1405",695220,"Summer2018",2018,2018-08-01 19:37:00,9,10.012,2.31909,1.129,-0.08,0.195,-1.50005539852208,3.47,"n","n","n","n"
"1407",695220,"Summer2018",2018,2018-08-01 20:37:00,9,10.158,0.3403,1.143,-0.089,0.252,-1.49308785565447,3.47,"n","n","n","n"
"1408",695220,"Summer2018",2018,2018-08-01 21:07:00,9,10.14,0.06012,1.134,-0.073,0.198,-1.50651113042789,3.47,"n","n","n","n"
"1409",695220,"Summer2018",2018,2018-08-01 21:37:00,9,10.021,0.39868,1.127,-0.082,0.196,-1.49816477703309,3.47,"n","n","n","n"
"1412",695220,"Summer2018",2018,2018-08-01 23:07:00,9,10.058,1.34137,1.139,-0.08,0.204,-1.50067443489729,3.47,"n","n","n","n"
"1413",695220,"Summer2018",2018,2018-08-01 23:37:00,9,10.012,0.57087,1.132,-0.074,0.191,-1.50551818224015,3.47,"n","n","n","n"
"1414",695220,"Summer2018",2018,2018-08-02 00:07:00,9,10.058,0.53001,1.135,-0.089,0.254,-1.49254235630847,3.47,"n","n","n","n"
"1417",695220,"Summer2018",2018,2018-08-02 01:37:00,9,9.829,0.15935,1.174,-0.09,0.224,-1.49428498789025,3.47,"n","n","o","n"
"1418",695220,"Summer2018",2018,2018-08-02 02:07:00,9,10.112,0.50666,1.145,-0.077,0.2,-1.50364852014404,3.47,"n","n","n","n"
"1419",695220,"Summer2018",2018,2018-08-02 02:37:00,9,10.122,0.56212,1.127,-0.093,0.224,-1.48846290849295,3.47,"n","n","n","n"
"1420",695220,"Summer2018",2018,2018-08-02 03:07:00,9,10.285,2.09728,1.135,-0.089,0.231,-1.49254235630847,3.47,"n","n","n","n"
"1421",695220,"Summer2018",2018,2018-08-02 03:37:00,9,10.058,3.40772,1.135,-0.071,0.199,-1.50832266517264,3.47,"n","n","n","n"
"1422",695220,"Summer2018",2018,2018-08-02 04:07:00,9,10.458,0.5446,1.136,-0.068,0.208,-1.51100851270147,3.47,"n","n","n","n"
"1426",695220,"Summer2018",2018,2018-08-02 06:07:00,9,10.331,1.05243,1.148,-0.072,0.184,-1.50816059706265,3.47,"n","n","n","n"
"1427",695220,"Summer2018",2018,2018-08-02 06:37:00,9,10.185,2.44459,1.135,-0.068,0.206,-1.5109559618199,3.47,"n","n","n","n"
"1428",695220,"Summer2018",2018,2018-08-02 07:07:00,9,10.358,7.76513,1.136,-0.084,0.217,-1.49698699082235,3.47,"n","n","n","n"
"1429",695220,"Summer2018",2018,2018-08-02 07:37:00,9,10.24,12.75588,1.123,-0.079,0.192,-1.50056474286783,3.47,"n","n","n","n"
"1430",695220,"Summer2018",2018,2018-08-02 08:07:00,9,10.213,21.53784,1.142,-0.08,0.182,-1.50085804213486,3.47,"n","n","n","n"
"1431",695220,"Summer2018",2018,2018-08-02 08:37:00,9,10.304,30.19138,1.123,-0.08,0.199,-1.49967871139348,3.47,"n","n","n","n"
"1432",695220,"Summer2018",2018,2018-08-02 09:07:00,9,10.322,32.39198,1.144,-0.089,0.233,-1.49315550986987,3.47,"n","n","n","n"
"1433",695220,"Summer2018",2018,2018-08-02 09:37:00,9,10.249,55.94187,1.129,-0.093,0.209,-1.48860810392811,3.47,"n","n","n","n"
"1434",695220,"Summer2018",2018,2018-08-02 10:07:00,9,10.185,29.11151,1.128,-0.08,0.207,-1.49999289422499,3.47,"n","n","n","n"
"1435",695220,"Summer2018",2018,2018-08-02 10:37:00,9,10.258,82.3753,1.155,-0.081,0.212,-1.5007810894609,3.47,"n","n","n","n"
"1436",695220,"Summer2018",2018,2018-08-02 11:07:00,9,10.24,90.46264,1.113,-0.096,0.264,-1.48475590588393,3.47,"n","n","n","n"
"1437",695220,"Summer2018",2018,2018-08-02 11:37:00,9,10.376,98.85935,1.119,-0.08,0.214,-1.49942535381713,3.47,"n","n","n","n"
"1438",695220,"Summer2018",2018,2018-08-02 12:07:00,9,10.44,106.16452,1.128,-0.08,0.208,-1.49999289422499,3.47,"n","n","n","n"
"1439",695220,"Summer2018",2018,2018-08-02 12:37:00,9,10.385,78.78839,1.132,-0.084,0.211,-1.49672713164713,3.47,"n","n","n","n"
"1440",695220,"Summer2018",2018,2018-08-02 13:07:00,9,10.385,89.54038,1.126,-0.08,0.199,-1.49986755424094,3.47,"n","n","n","n"
"1441",695220,"Summer2018",2018,2018-08-02 13:37:00,9,10.44,102.77607,1.136,-0.082,0.19,-1.49873820532588,3.47,"n","n","n","n"
"1442",695220,"Summer2018",2018,2018-08-02 14:07:00,9,10.431,92.3743,1.134,-0.074,0.204,-1.50563298532133,3.47,"n","n","n","n"
"1443",695220,"Summer2018",2018,2018-08-02 14:37:00,9,10.376,82.97069,1.127,-0.077,0.209,-1.50257935989654,3.47,"n","n","n","n"
"1444",695220,"Summer2018",2018,2018-08-02 15:07:00,9,10.467,30.0688,1.136,-0.084,0.225,-1.49698699082235,3.47,"n","n","n","n"
"1445",695220,"Summer2018",2018,2018-08-02 15:37:00,9,10.585,39.24768,1.135,-0.08,0.195,-1.50042812284799,3.47,"n","n","n","n"
"1446",695220,"Summer2018",2018,2018-08-02 16:07:00,9,10.358,60.23216,1.136,-0.072,0.188,-1.50750070860627,3.47,"n","n","n","n"
"1447",695220,"Summer2018",2018,2018-08-02 16:37:00,9,10.322,45.56346,1.136,-0.077,0.191,-1.50311815588017,3.47,"n","n","n","n"
"1448",695220,"Summer2018",2018,2018-08-02 17:07:00,9,10.358,44.34641,1.132,-0.097,0.251,-1.48531608886573,3.47,"n","n","n","n"
"1449",695220,"Summer2018",2018,2018-08-02 17:37:00,9,10.431,14.30563,1.15,-0.069,0.172,-1.51086817167369,3.47,"n","n","n","n"
"1450",695220,"Summer2018",2018,2018-08-02 18:07:00,9,10.548,10.50274,1.132,-0.071,0.199,-1.50815753110156,3.47,"n","n","n","n"
"1451",695220,"Summer2018",2018,2018-08-02 18:37:00,9,10.367,4.21616,1.136,-0.077,0.183,-1.50311815588017,3.47,"n","n","n","n"
"1452",695220,"Summer2018",2018,2018-08-02 19:07:00,9,10.376,7.26898,1.135,-0.074,0.192,-1.50569023578275,3.47,"n","n","n","n"
"1453",695220,"Summer2018",2018,2018-08-02 19:37:00,9,10.458,1.27133,1.136,-0.084,0.199,-1.49698699082235,3.47,"n","n","n","n"
"1454",695220,"Summer2018",2018,2018-08-02 20:07:00,9,10.431,0.9678,1.134,-0.087,0.248,-1.49422674181408,3.47,"n","n","n","n"
"1458",695220,"Summer2018",2018,2018-08-02 22:07:00,9,10.322,0.00175,1.126,-0.089,0.243,-1.49191946138145,3.47,"n","n","n","n"
"1459",695220,"Summer2018",2018,2018-08-02 22:37:00,9,10.449,0.39576,1.131,-0.081,0.195,-1.49930036059808,3.47,"n","n","n","n"
"1462",695220,"Summer2018",2018,2018-08-03 00:07:00,9,10.394,0.08931,1.142,-0.072,0.199,-1.50783237947832,3.47,"n","n","n","n"
"1463",695220,"Summer2018",2018,2018-08-03 00:37:00,9,10.403,1.70911,1.132,-0.072,0.199,-1.50727764922661,3.47,"n","n","n","n"
"1466",695220,"Summer2018",2018,2018-08-03 02:07:00,9,10.467,0.34614,1.142,-0.082,0.167,-1.49911549550549,3.47,"n","n","n","n"
"1468",695220,"Summer2018",2018,2018-08-03 03:07:00,9,10.412,0.67594,1.127,-0.082,0.201,-1.49816477703309,3.47,"n","n","n","n"
"1469",695220,"Summer2018",2018,2018-08-03 03:37:00,9,10.412,0.29944,1.119,-0.088,0.241,-1.49231620350032,3.47,"n","n","n","n"
"1471",695220,"Summer2018",2018,2018-08-03 04:37:00,9,10.294,0.2294,1.144,-0.08,0.195,-1.50097991458255,3.47,"n","n","n","n"
"1475",695220,"Summer2018",2018,2018-08-03 06:37:00,9,10.44,2.47669,1.143,-0.072,0.207,-1.50788732075977,3.47,"n","n","n","n"
"1476",695220,"Summer2018",2018,2018-08-03 07:07:00,9,10.358,2.43292,1.128,-0.095,0.264,-1.48677474886435,3.47,"n","n","n","n"
"1477",695220,"Summer2018",2018,2018-08-03 07:37:00,9,10.503,4.36209,1.112,-0.08,0.206,-1.49897761461039,3.47,"n","n","n","n"
"1478",695220,"Summer2018",2018,2018-08-03 08:07:00,9,10.304,14.44864,1.12,-0.074,0.198,-1.50482079066097,3.47,"n","n","n","n"
"1479",695220,"Summer2018",2018,2018-08-03 08:37:00,9,10.376,9.72933,1.132,-0.08,0.195,-1.50024225212322,3.47,"n","n","n","n"
"1480",695220,"Summer2018",2018,2018-08-03 09:07:00,9,10.412,17.95676,1.132,-0.077,0.191,-1.5028797438328,3.47,"n","n","n","n"
"1481",695220,"Summer2018",2018,2018-08-03 09:37:00,9,10.458,11.7694,1.127,-0.072,0.188,-1.50699660738063,3.47,"n","n","n","n"
"1482",695220,"Summer2018",2018,2018-08-03 10:07:00,9,10.512,6.659,1.123,-0.077,0.217,-1.50233713584402,3.47,"n","n","n","n"
"1483",695220,"Summer2018",2018,2018-08-03 10:37:00,9,10.458,11.3608,1.1,-0.072,0.203,-1.50543501736918,3.47,"n","n","o","n"
"1484",695220,"Summer2018",2018,2018-08-03 11:07:00,9,10.458,4.46132,1.151,-0.079,0.199,-1.50226783342687,3.47,"n","n","n","n"
"1485",695220,"Summer2018",2018,2018-08-03 11:37:00,9,10.385,10.86757,1.135,-0.073,0.182,-1.50656761365811,3.47,"n","n","n","n"
"1486",695220,"Summer2018",2018,2018-08-03 12:07:00,9,10.385,6.78158,1.143,-0.08,0.204,-1.50091903141134,3.47,"n","n","n","n"
"1487",695220,"Summer2018",2018,2018-08-03 12:37:00,9,10.367,8.34301,1.137,-0.082,0.209,-1.49880136211792,3.47,"n","n","n","n"
"1488",695220,"Summer2018",2018,2018-08-03 13:07:00,9,10.304,13.29289,1.132,-0.08,0.201,-1.50024225212322,3.47,"n","n","n","n"
"1489",695220,"Summer2018",2018,2018-08-03 13:37:00,9,10.304,34.71223,1.121,-0.084,0.216,-1.49600300973248,3.47,"n","n","n","n"
"1490",695220,"Summer2018",2018,2018-08-03 14:07:00,9,10.422,19.83339,1.18,-0.082,0.23,-1.50141633823967,3.47,"n","n","o","n"
"1491",695220,"Summer2018",2018,2018-08-03 14:37:00,9,10.494,9.21858,1.127,-0.077,0.199,-1.50257935989654,3.47,"n","n","n","n"
"1492",695220,"Summer2018",2018,2018-08-03 15:07:00,9,10.476,11.73146,1.129,-0.079,0.19,-1.50093676782814,3.47,"n","n","n","n"
"1493",695220,"Summer2018",2018,2018-08-03 15:37:00,9,10.566,8.4043,1.128,-0.08,0.188,-1.49999289422499,3.47,"n","n","n","n"
"1494",695220,"Summer2018",2018,2018-08-03 16:07:00,9,10.494,15.33005,1.158,-0.08,0.184,-1.50182129087595,3.47,"n","n","o","n"
"1495",695220,"Summer2018",2018,2018-08-03 16:37:00,9,10.521,19.71665,1.136,-0.073,0.198,-1.50662399785534,3.47,"n","n","n","n"
"1496",695220,"Summer2018",2018,2018-08-03 17:07:00,9,10.548,25.83396,1.148,-0.08,0.192,-1.50122239172433,3.47,"n","n","n","n"
"1497",695220,"Summer2018",2018,2018-08-03 17:37:00,9,10.431,12.70626,1.136,-0.079,0.208,-1.50136585411178,3.47,"n","n","n","n"
"1498",695220,"Summer2018",2018,2018-08-03 18:07:00,9,10.548,5.71338,1.116,-0.081,0.22,-1.49834273070631,3.47,"n","n","n","n"
"1499",695220,"Summer2018",2018,2018-08-03 18:37:00,9,10.575,6.9275,1.127,-0.089,0.22,-1.49198916018071,3.47,"n","n","n","n"
"1500",695220,"Summer2018",2018,2018-08-03 19:07:00,9,10.585,2.98744,1.126,-0.082,0.195,-1.49810049990784,3.47,"n","n","n","n"
"1502",695220,"Summer2018",2018,2018-08-03 20:07:00,9,10.612,0.31112,1.126,-0.072,0.204,-1.50694010071683,3.47,"n","n","n","n"
"1507",695220,"Summer2018",2018,2018-08-03 22:37:00,9,10.431,0.8277,1.089,-0.106,0.255,-1.47376499085194,3.47,"n","n","o","n"
"1510",695220,"Summer2018",2018,2018-08-04 00:07:00,9,10.167,0.03677,1.139,-0.093,0.248,-1.48932648351069,3.47,"n","n","n","n"
"1512",695220,"Summer2018",2018,2018-08-04 01:07:00,9,10.094,1.74997,1.136,-0.081,0.191,-1.49961397930642,3.47,"n","n","n","n"
"1513",695220,"Summer2018",2018,2018-08-04 01:37:00,9,9.994,0.04553,1.127,-0.072,0.191,-1.50699660738063,3.47,"n","n","n","n"
"1514",695220,"Summer2018",2018,2018-08-04 02:07:00,9,10.012,0.09223,1.134,-0.073,0.192,-1.50651113042789,3.47,"n","n","n","n"
"1516",695220,"Summer2018",2018,2018-08-04 03:07:00,9,9.866,0.7635,1.136,-0.089,0.268,-1.49261096133688,3.47,"n","n","n","n"
"1517",695220,"Summer2018",2018,2018-08-04 03:37:00,9,9.774,1.50189,1.132,-0.072,0.195,-1.50727764922661,3.47,"n","n","n","n"
"1520",695220,"Summer2018",2018,2018-08-04 05:07:00,9,9.701,1.05827,1.132,-0.076,0.176,-1.5037591199015,3.47,"n","n","n","n"
"1522",695220,"Summer2018",2018,2018-08-04 06:07:00,9,9.738,2.55258,1.118,-0.079,0.207,-1.50025168685688,3.47,"n","n","n","n"
"1523",695220,"Summer2018",2018,2018-08-04 06:37:00,9,9.673,2.93491,1.134,-0.072,0.184,-1.50738937482806,3.47,"n","n","n","n"
"1524",695220,"Summer2018",2018,2018-08-04 07:07:00,9,9.701,6.77866,1.132,-0.084,0.2,-1.49672713164713,3.47,"n","n","n","n"
"1525",695220,"Summer2018",2018,2018-08-04 07:37:00,9,9.655,12.65665,1.135,-0.081,0.183,-1.49955147549647,3.47,"n","n","n","n"
"1526",695220,"Summer2018",2018,2018-08-04 08:07:00,9,9.582,18.16981,1.135,-0.077,0.192,-1.50305870968715,3.47,"n","n","n","n"
"1527",695220,"Summer2018",2018,2018-08-04 08:37:00,9,9.554,25.48082,1.127,-0.077,0.195,-1.50257935989654,3.47,"n","n","n","n"
"1528",695220,"Summer2018",2018,2018-08-04 09:07:00,9,9.536,33.99427,1.129,-0.077,0.19,-1.50269983126758,3.47,"n","n","n","n"
"1529",695220,"Summer2018",2018,2018-08-04 09:37:00,9,9.554,42.98053,1.137,-0.084,0.207,-1.49705167148459,3.47,"n","n","n","n"
"1530",695220,"Summer2018",2018,2018-08-04 10:07:00,9,9.572,56.9371,1.135,-0.081,0.184,-1.49955147549647,3.47,"n","n","n","n"
"1531",695220,"Summer2018",2018,2018-08-04 10:37:00,9,9.618,67.80875,1.142,-0.08,0.2,-1.50085804213486,3.47,"n","n","n","n"
"1532",695220,"Summer2018",2018,2018-08-04 11:07:00,9,9.582,81.99589,1.132,-0.08,0.191,-1.50024225212322,3.47,"n","n","n","n"
"1533",695220,"Summer2018",2018,2018-08-04 11:37:00,9,9.637,92.89965,1.139,-0.084,0.243,-1.49718069393148,3.47,"n","n","n","n"
"1534",695220,"Summer2018",2018,2018-08-04 12:07:00,9,9.655,100.79436,1.136,-0.077,0.19,-1.50311815588017,3.47,"n","n","n","n"
"1535",695220,"Summer2018",2018,2018-08-04 12:37:00,9,9.637,107.55667,1.15,-0.08,0.195,-1.50134300079957,3.47,"n","n","n","n"
"1536",695220,"Summer2018",2018,2018-08-04 13:07:00,9,9.554,114.80639,1.127,-0.077,0.206,-1.50257935989654,3.47,"n","n","n","n"
"1537",695220,"Summer2018",2018,2018-08-04 13:37:00,9,9.582,23.19558,1.124,-0.084,0.243,-1.49620189533907,3.47,"n","n","n","n"
"1538",695220,"Summer2018",2018,2018-08-04 14:07:00,9,9.655,10.01826,1.136,-0.08,0.196,-1.50048986267627,3.47,"n","n","n","n"
"1539",695220,"Summer2018",2018,2018-08-04 14:37:00,9,9.664,7.68049,1.144,-0.077,0.193,-1.50359000101253,3.47,"n","n","n","n"
"1540",695220,"Summer2018",2018,2018-08-04 15:07:00,9,9.673,4.17238,1.127,-0.084,0.216,-1.49639972797008,3.47,"n","n","n","n"
"1541",695220,"Summer2018",2018,2018-08-04 15:37:00,9,9.664,85.58281,1.136,-0.084,0.192,-1.49698699082235,3.47,"n","n","n","n"
"1542",695220,"Summer2018",2018,2018-08-04 16:07:00,9,9.628,23.65379,1.136,-0.08,0.201,-1.50048986267627,3.47,"n","n","n","n"
"1543",695220,"Summer2018",2018,2018-08-04 16:37:00,9,9.655,12.08753,1.127,-0.08,0.193,-1.49993027956197,3.47,"n","n","n","n"
"1544",695220,"Summer2018",2018,2018-08-04 17:07:00,9,9.6,11.18277,1.139,-0.079,0.184,-1.50154814147001,3.47,"n","n","n","n"
"1545",695220,"Summer2018",2018,2018-08-04 17:37:00,9,9.628,16.90607,1.136,-0.084,0.185,-1.49698699082235,3.47,"n","n","n","n"
"1546",695220,"Summer2018",2018,2018-08-04 18:07:00,9,9.655,9.41996,1.128,-0.077,0.179,-1.50263964873481,3.47,"n","n","n","n"
"1547",695220,"Summer2018",2018,2018-08-04 18:37:00,9,9.655,8.64362,1.137,-0.072,0.176,-1.50755622920436,3.47,"n","n","n","n"
"1548",695220,"Summer2018",2018,2018-08-04 19:07:00,9,9.536,3.95349,1.139,-0.08,0.191,-1.50067443489729,3.47,"n","n","n","n"
"1549",695220,"Summer2018",2018,2018-08-04 19:37:00,9,9.6,1.75581,1.127,-0.077,0.184,-1.50257935989654,3.47,"n","n","n","n"
"1550",695220,"Summer2018",2018,2018-08-04 20:07:00,9,9.572,0.72556,1.132,-0.08,0.185,-1.50024225212322,3.47,"n","n","n","n"
"1552",695220,"Summer2018",2018,2018-08-04 21:07:00,9,9.609,0.79268,1.136,-0.08,0.192,-1.50048986267627,3.47,"n","n","n","n"
"1555",695220,"Summer2018",2018,2018-08-04 22:37:00,9,9.6,2.43292,1.139,-0.072,0.179,-1.50766697909604,3.47,"n","n","n","n"
"1556",695220,"Summer2018",2018,2018-08-04 23:07:00,9,9.655,1.25673,1.135,-0.089,0.248,-1.49254235630847,3.47,"n","n","n","n"
"1557",695220,"Summer2018",2018,2018-08-04 23:37:00,9,9.526,0.28193,1.136,-0.089,0.24,-1.49261096133688,3.47,"n","n","n","n"
"1559",695220,"Summer2018",2018,2018-08-05 00:37:00,9,9.591,1.01741,1.136,-0.095,0.232,-1.48736369839689,3.47,"n","n","n","n"
"1560",695220,"Summer2018",2018,2018-08-05 01:07:00,9,9.618,1.23339,1.129,-0.077,0.188,-1.50269983126758,3.47,"n","n","n","n"
"1562",695220,"Summer2018",2018,2018-08-05 02:07:00,9,9.545,0.25275,1.136,-0.074,0.184,-1.50574738587738,3.47,"n","n","n","n"
"1567",695220,"Summer2018",2018,2018-08-05 04:37:00,9,9.536,0.71388,1.137,-0.08,0.204,-1.50055149443874,3.47,"n","n","n","n"
"1568",695220,"Summer2018",2018,2018-08-05 05:07:00,9,9.582,0.23524,1.151,-0.081,0.201,-1.50053856832365,3.47,"n","n","n","n"
"1571",695220,"Summer2018",2018,2018-08-05 06:37:00,9,9.582,2.15565,1.139,-0.076,0.198,-1.50416989135665,3.47,"n","n","n","n"
"1572",695220,"Summer2018",2018,2018-08-05 07:07:00,9,9.646,4.49342,1.137,-0.081,0.204,-1.49967637372689,3.47,"n","n","n","n"
"1573",695220,"Summer2018",2018,2018-08-05 07:37:00,9,9.618,8.60276,1.142,-0.064,0.195,-1.51481285553482,3.47,"n","n","n","n"
